UBC Resistivity Measurement:2019-02-11 11:15:21.646765
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  2695.97720  |  193.16000  |  46.60000  |  0.95310  |   4.70069   |   0.05960    |  0.49324  
  2700.83648  |  192.90000  |  46.60000  |  0.95280  |   4.69592   |   0.05960    |  0.49289  
  2705.69676  |  192.87000  |  46.60000  |  0.95260  |   4.69163   |   0.05913    |  0.49255  
  2710.53203  |  192.58000  |  46.70000  |  0.95340  |   4.68782   |   0.05960    |  0.49173  
  2715.37331  |  192.40000  |  46.70000  |  0.95300  |   4.68305   |   0.05960    |  0.49144  
  2720.25859  |  192.18000  |  46.80000  |  0.95270  |   4.67876   |   0.05865    |  0.49114  
  2725.17187  |  191.97000  |  46.80000  |  0.95270  |   4.67494   |   0.05865    |  0.49074  
  2730.02315  |  191.80000  |  46.80000  |  0.95280  |   4.67065   |   0.05913    |  0.49024  
  2734.92243  |  191.65000  |  46.80000  |  0.95260  |   4.66636   |   0.05865    |  0.48989  
  2739.76370  |  191.52000  |  46.90000  |  0.95330  |   4.66159   |   0.05865    |  0.48903  
  2744.62498  |  191.25000  |  46.90000  |  0.95260  |   4.65730   |   0.05865    |  0.48894  
  2749.48926  |  191.12000  |  46.90000  |  0.95320  |   4.65301   |   0.05913    |  0.48819  
  2754.33654  |  190.88000  |  47.00000  |  0.95300  |   4.64872   |   0.05865    |  0.48784  
  2759.17782  |  190.70000  |  47.00000  |  0.95340  |   4.64442   |   0.05865    |  0.48718  
  2764.01609  |  190.47000  |  47.10000  |  0.95280  |   4.64013   |   0.05865    |  0.48704  
  2768.87337  |  190.40000  |  47.10000  |  0.95280  |   4.63584   |   0.05865    |  0.48659  
  2773.75165  |  190.16000  |  47.10000  |  0.95340  |   4.63203   |   0.05865    |  0.48588  
  2778.69793  |  190.09000  |  47.10000  |  0.95310  |   4.62726   |   0.05865    |  0.48553  
  2783.57821  |  189.82000  |  47.20000  |  0.95300  |   4.62297   |   0.05865    |  0.48514  
  2788.46849  |  189.58000  |  47.20000  |  0.95290  |   4.61867   |   0.05817    |  0.48473  
  2793.30777  |  189.42000  |  47.20000  |  0.95290  |   4.61486   |   0.05865    |  0.48434  
  2798.16104  |  189.24000  |  47.30000  |  0.95280  |   4.61009   |   0.05817    |  0.48389  
  2802.99432  |  189.12000  |  47.30000  |  0.95330  |   4.60628   |   0.05817    |  0.48323  
  2807.83760  |  188.89000  |  47.30000  |  0.95320  |   4.60151   |   0.05817    |  0.48278  
  2812.73388  |  188.73000  |  47.40000  |  0.95340  |   4.59722   |   0.05770    |  0.48223  
  2817.58916  |  188.60000  |  47.40000  |  0.95340  |   4.59340   |   0.05770    |  0.48183  
  2822.44543  |  188.38000  |  47.40000  |  0.95260  |   4.58863   |   0.05722    |  0.48173  
  2827.29671  |  188.19000  |  47.50000  |  0.95290  |   4.58434   |   0.05722    |  0.48113  
  2832.13999  |  187.97000  |  47.50000  |  0.95330  |   4.58053   |   0.05722    |  0.48053  
  2836.99027  |  187.88000  |  47.50000  |  0.95340  |   4.57624   |   0.05722    |  0.48003  
  2841.86055  |  187.66000  |  47.60000  |  0.95320  |   4.57194   |   0.05722    |  0.47968  
  2846.72682  |  187.48000  |  47.60000  |  0.95320  |   4.56765   |   0.05722    |  0.47923  
  2851.64010  |  187.25000  |  47.60000  |  0.95290  |   4.56336   |   0.05722    |  0.47893  
  2856.49138  |  187.12000  |  47.70000  |  0.95300  |   4.55859   |   0.05722    |  0.47838  
  2861.38366  |  186.97000  |  47.70000  |  0.95260  |   4.55430   |   0.05674    |  0.47813  
  2866.22494  |  186.82000  |  47.70000  |  0.95340  |   4.55001   |   0.05674    |  0.47728  
  2871.08222  |  186.74000  |  47.70000  |  0.95340  |   4.54572   |   0.05674    |  0.47683  
  2875.92749  |  186.41000  |  47.80000  |  0.95320  |   4.54143   |   0.05674    |  0.47648  
  2880.79477  |  186.26000  |  47.80000  |  0.95340  |   4.53761   |   0.05722    |  0.47598  
  2885.65305  |  186.13000  |  47.80000  |  0.95340  |   4.53284   |   0.05674    |  0.47548  
  2890.49933  |  185.91000  |  47.90000  |  0.95270  |   4.52855   |   0.05674    |  0.47538  
  2895.33960  |  185.72000  |  47.90000  |  0.95310  |   4.52426   |   0.05627    |  0.47473  
  2900.39689  |  185.52000  |  48.00000  |  0.95280  |   4.51997   |   0.05627    |  0.47442  
  2905.24117  |  185.37000  |  48.00000  |  0.95290  |   4.51615   |   0.05627    |  0.47397  
  2910.13645  |  185.22000  |  48.00000  |  0.95330  |   4.51186   |   0.05674    |  0.47333  
  2915.04673  |  184.98000  |  48.10000  |  0.95330  |   4.50805   |   0.05627    |  0.47293  
  2919.91301  |  184.80000  |  48.10000  |  0.95320  |   4.50328   |   0.05627    |  0.47247  
  2924.77129  |  184.60000  |  48.10000  |  0.95310  |   4.49899   |   0.05627    |  0.47207  
  2929.64557  |  184.48000  |  48.10000  |  0.95270  |   4.49517   |   0.05627    |  0.47187  
  2934.49684  |  184.38000  |  48.20000  |  0.95270  |   4.49088   |   0.05579    |  0.47142  
  2939.33712  |  184.06000  |  48.20000  |  0.95290  |   4.48659   |   0.05579    |  0.47087  
  2944.19640  |  183.93000  |  48.30000  |  0.95280  |   4.48230   |   0.05627    |  0.47047  
  2949.06768  |  183.71000  |  48.30000  |  0.95350  |   4.47801   |   0.05627    |  0.46968  
  2953.91595  |  183.58000  |  48.30000  |  0.95270  |   4.47372   |   0.05627    |  0.46962  
  2958.83524  |  183.42000  |  48.30000  |  0.95330  |   4.46942   |   0.05531    |  0.46887  
  2963.67851  |  183.23000  |  48.40000  |  0.95280  |   4.46513   |   0.05579    |  0.46867  
  2968.53379  |  182.98000  |  48.40000  |  0.95300  |   4.46084   |   0.05531    |  0.46812  
  2973.37907  |  182.91000  |  48.40000  |  0.95320  |   4.45703   |   0.05531    |  0.46762  
  2978.23135  |  182.69000  |  48.50000  |  0.95260  |   4.45274   |   0.05531    |  0.46747  
  2983.07662  |  182.54000  |  48.50000  |  0.95340  |   4.44844   |   0.05531    |  0.46662  
  2987.92490  |  182.35000  |  48.60000  |  0.95330  |   4.44463   |   0.05531    |  0.46627  
  2992.78018  |  182.19000  |  48.60000  |  0.95350  |   4.44034   |   0.05531    |  0.46572  
  2997.62645  |  181.98000  |  48.60000  |  0.95270  |   4.43605   |   0.05484    |  0.46566  
  3002.48373  |  181.80000  |  48.70000  |  0.95300  |   4.43223   |   0.05531    |  0.46512  
  3007.34201  |  181.59000  |  48.70000  |  0.95330  |   4.42794   |   0.05484    |  0.46452  
  3012.25929  |  181.45000  |  48.70000  |  0.95270  |   4.42365   |   0.05531    |  0.46436  
  3017.10457  |  181.33000  |  48.70000  |  0.95330  |   4.41936   |   0.05484    |  0.46362  
  3021.96385  |  181.05000  |  48.80000  |  0.95290  |   4.41554   |   0.05484    |  0.46341  
  3026.83212  |  180.82000  |  48.80000  |  0.95320  |   4.41077   |   0.05436    |  0.46277  
  3031.67640  |  180.75000  |  48.90000  |  0.95320  |   4.40696   |   0.05436    |  0.46237  
  3036.55568  |  180.58000  |  48.90000  |  0.95280  |   4.40267   |   0.05388    |  0.46211  
  3041.40096  |  180.44000  |  48.90000  |  0.95280  |   4.39885   |   0.05436    |  0.46171  
  3046.25124  |  180.20000  |  49.00000  |  0.95290  |   4.39504   |   0.05436    |  0.46126  
  3051.10051  |  180.07000  |  49.00000  |  0.95330  |   4.39027   |   0.05388    |  0.46057  
  3055.95579  |  179.91000  |  49.00000  |  0.95350  |   4.38598   |   0.05436    |  0.46002  
  3060.79907  |  179.66000  |  49.10000  |  0.95350  |   4.38169   |   0.05436    |  0.45957  
  3065.73535  |  179.60000  |  49.10000  |  0.95320  |   4.37835   |   0.05388    |  0.45937  
  3070.60063  |  179.45000  |  49.10000  |  0.95280  |   4.37358   |   0.05388    |  0.45906  
  3075.45691  |  179.18000  |  49.20000  |  0.95350  |   4.37024   |   0.05436    |  0.45837  
  3080.29518  |  179.12000  |  49.20000  |  0.95320  |   4.36547   |   0.05388    |  0.45802  
  3085.13746  |  178.91000  |  49.20000  |  0.95360  |   4.36118   |   0.05388    |  0.45737  
  3090.04774  |  178.76000  |  49.30000  |  0.95280  |   4.35689   |   0.05388    |  0.45731  
  3094.89502  |  178.45000  |  49.30000  |  0.95290  |   4.35308   |   0.05388    |  0.45686  
  3099.73830  |  178.37000  |  49.30000  |  0.95300  |   4.34926   |   0.05388    |  0.45641  
  3104.57757  |  178.20000  |  49.40000  |  0.95280  |   4.34497   |   0.05388    |  0.45606  
  3109.47585  |  178.08000  |  49.40000  |  0.95310  |   4.34068   |   0.05388    |  0.45546  
  3114.31513  |  177.88000  |  49.40000  |  0.95280  |   4.33639   |   0.05293    |  0.45515  
  3119.24841  |  177.71000  |  49.50000  |  0.95320  |   4.33210   |   0.05341    |  0.45451  
  3124.09369  |  177.47000  |  49.50000  |  0.95360  |   4.32780   |   0.05293    |  0.45387  
  3128.94697  |  177.34000  |  49.50000  |  0.95320  |   4.32399   |   0.05341    |  0.45366  
  3133.78924  |  177.14000  |  49.60000  |  0.95300  |   4.32017   |   0.05341    |  0.45336  
  3138.63952  |  177.00000  |  49.60000  |  0.95360  |   4.31636   |   0.05293    |  0.45267  
  3143.51280  |  176.82000  |  49.60000  |  0.95340  |   4.31207   |   0.05293    |  0.45232  
  3148.37108  |  176.71000  |  49.70000  |  0.95310  |   4.30730   |   0.05293    |  0.45196  
  3153.24336  |  176.45000  |  49.70000  |  0.95350  |   4.30396   |   0.05341    |  0.45142  
  3158.08763  |  176.25000  |  49.80000  |  0.95360  |   4.29919   |   0.05293    |  0.45087  
  3162.92991  |  176.19000  |  49.80000  |  0.95360  |   4.29538   |   0.05293    |  0.45047  
  3167.77019  |  175.95000  |  49.80000  |  0.95330  |   4.29109   |   0.05293    |  0.45016  
  3172.66847  |  175.70000  |  49.90000  |  0.95290  |   4.28680   |   0.05293    |  0.44990  
  3177.52874  |  175.56000  |  49.90000  |  0.95350  |   4.28298   |   0.05293    |  0.44922  
  3182.37902  |  175.45000  |  49.90000  |  0.95280  |   4.27869   |   0.05198    |  0.44910  
  3187.23830  |  175.33000  |  49.90000  |  0.95310  |   4.27440   |   0.05245    |  0.44851  
  3192.10458  |  175.05000  |  50.00000  |  0.95360  |   4.27011   |   0.05245    |  0.44782  
  3196.96786  |  174.93000  |  50.00000  |  0.95300  |   4.26629   |   0.05245    |  0.44770  
  3202.02214  |  174.79000  |  50.00000  |  0.95350  |   4.26200   |   0.05198    |  0.44702  
  3206.96043  |  174.62000  |  50.10000  |  0.95320  |   4.25819   |   0.05245    |  0.44676  
  3211.80971  |  174.42000  |  50.10000  |  0.95290  |   4.25389   |   0.05198    |  0.44645  
  3216.65798  |  174.27000  |  50.20000  |  0.95310  |   4.24960   |   0.05198    |  0.44590  
  3221.49826  |  174.10000  |  50.20000  |  0.95350  |   4.24531   |   0.05198    |  0.44527  
  3226.36554  |  173.95000  |  50.20000  |  0.95280  |   4.24102   |   0.05198    |  0.44514  
  3231.19881  |  173.75000  |  50.30000  |  0.95350  |   4.23768   |   0.05245    |  0.44447  
  3236.06609  |  173.58000  |  50.30000  |  0.95330  |   4.23339   |   0.05198    |  0.44411  
  3240.94937  |  173.38000  |  50.30000  |  0.95280  |   4.22958   |   0.05198    |  0.44394  
  3245.80165  |  173.27000  |  50.40000  |  0.95290  |   4.22528   |   0.05198    |  0.44345  
  3250.70293  |  173.13000  |  50.40000  |  0.95280  |   4.22099   |   0.05150    |  0.44304  
  3255.56921  |  172.92000  |  50.40000  |  0.95360  |   4.21670   |   0.05198    |  0.44222  
  3260.45849  |  172.81000  |  50.50000  |  0.95350  |   4.21289   |   0.05198    |  0.44187  
  3265.32877  |  172.57000  |  50.50000  |  0.95360  |   4.20907   |   0.05198    |  0.44142  
  3270.20004  |  172.43000  |  50.50000  |  0.95300  |   4.20430   |   0.05150    |  0.44120  
  3275.06232  |  172.31000  |  50.60000  |  0.95340  |   4.20001   |   0.05198    |  0.44056  
  3279.91360  |  172.11000  |  50.60000  |  0.95330  |   4.19667   |   0.05150    |  0.44026  
  3284.75088  |  171.94000  |  50.70000  |  0.95360  |   4.19238   |   0.05102    |  0.43967  
  3289.64416  |  171.80000  |  50.70000  |  0.95350  |   4.18857   |   0.05054    |  0.43932  
  3294.52344  |  171.63000  |  50.70000  |  0.95360  |   4.18428   |   0.05102    |  0.43882  
  3299.39671  |  171.39000  |  50.80000  |  0.95350  |   4.17998   |   0.05150    |  0.43842  
  3304.22999  |  171.21000  |  50.80000  |  0.95330  |   4.17569   |   0.05102    |  0.43806  
  3309.06727  |  171.05000  |  50.80000  |  0.95360  |   4.17188   |   0.05102    |  0.43752  
