UBC Resistivity Measurement:2019-02-11 16:14:30.606386
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  16277.46002  |  75.62000  |  90.10000  |  0.95100  |   1.70661   |   0.00763    |  0.17946  
  16283.51636  |  75.63800  |  90.00000  |  0.95130  |   1.70708   |   0.00763    |  0.17945  
  16289.41370  |  75.65900  |  90.00000  |  0.95120  |   1.70756   |   0.00763    |  0.17952  
  16295.27504  |  75.65600  |  90.00000  |  0.95120  |   1.70851   |   0.00763    |  0.17962  
  16301.13937  |  75.67500  |  90.00000  |  0.95070  |   1.70851   |   0.00763    |  0.17971  
  16307.02471  |  75.71300  |  90.00000  |  0.95060  |   1.70851   |   0.00763    |  0.17973  
  16312.95305  |  75.71800  |  90.00000  |  0.95130  |   1.70899   |   0.00715    |  0.17965  
  16318.81738  |  75.72700  |  90.00000  |  0.95060  |   1.70947   |   0.00763    |  0.17983  
  16324.71372  |  75.75900  |  90.00000  |  0.95080  |   1.70995   |   0.00715    |  0.17984  
  16330.66106  |  75.77400  |  89.90000  |  0.95100  |   1.70995   |   0.00763    |  0.17981  
  16336.54740  |  75.76500  |  90.00000  |  0.95130  |   1.71042   |   0.00763    |  0.17980  
  16342.44374  |  75.82500  |  89.90000  |  0.95080  |   1.71090   |   0.00763    |  0.17994  
  16348.30707  |  75.80600  |  89.90000  |  0.95090  |   1.71138   |   0.00763    |  0.17998  
  16354.18941  |  75.82500  |  89.90000  |  0.95050  |   1.71138   |   0.00763    |  0.18005  
  16360.06474  |  75.84300  |  89.90000  |  0.95050  |   1.71185   |   0.00763    |  0.18010  
  16365.94208  |  75.85200  |  89.90000  |  0.95070  |   1.71185   |   0.00763    |  0.18006  
  16371.87742  |  75.87200  |  89.90000  |  0.95110  |   1.71281   |   0.00763    |  0.18009  
  16377.74575  |  75.88300  |  89.90000  |  0.95110  |   1.71281   |   0.00763    |  0.18009  
  16383.64509  |  75.87700  |  89.90000  |  0.95120  |   1.71281   |   0.00715    |  0.18007  
  16389.50943  |  75.91000  |  89.80000  |  0.95140  |   1.71376   |   0.00763    |  0.18013  
  16395.38976  |  75.93600  |  89.80000  |  0.95130  |   1.71424   |   0.00715    |  0.18020  
  16401.24610  |  75.94200  |  89.80000  |  0.95100  |   1.71376   |   0.00763    |  0.18021  
  16407.14744  |  75.95600  |  89.80000  |  0.95130  |   1.71471   |   0.00763    |  0.18025  
  16413.00877  |  75.96700  |  89.80000  |  0.95070  |   1.71519   |   0.00763    |  0.18042  
  16418.88911  |  75.98700  |  89.80000  |  0.95090  |   1.71519   |   0.00715    |  0.18038  
  16424.75544  |  75.99900  |  89.80000  |  0.95100  |   1.71567   |   0.00763    |  0.18041  
  16430.64178  |  76.00800  |  89.80000  |  0.95070  |   1.71614   |   0.00763    |  0.18052  
  16436.53712  |  76.05600  |  89.70000  |  0.95070  |   1.71614   |   0.00763    |  0.18052  
  16442.41745  |  76.07100  |  89.70000  |  0.95130  |   1.71614   |   0.00763    |  0.18040  
  16448.28079  |  76.06300  |  89.70000  |  0.95100  |   1.71662   |   0.00715    |  0.18051  
  16454.16212  |  76.08500  |  89.70000  |  0.95140  |   1.71757   |   0.00763    |  0.18053  
  16460.05146  |  76.09600  |  89.70000  |  0.95130  |   1.71757   |   0.00763    |  0.18055  
  16465.91180  |  76.10900  |  89.70000  |  0.95080  |   1.71757   |   0.00763    |  0.18065  
  16471.78113  |  76.13300  |  89.70000  |  0.95120  |   1.71805   |   0.00763    |  0.18062  
  16477.65247  |  76.14400  |  89.70000  |  0.95140  |   1.71853   |   0.00763    |  0.18063  
  16483.53080  |  76.15800  |  89.60000  |  0.95080  |   1.71853   |   0.00763    |  0.18075  
  16489.39214  |  76.17300  |  89.60000  |  0.95080  |   1.71948   |   0.00763    |  0.18085  
  16495.27948  |  76.17700  |  89.60000  |  0.95140  |   1.71948   |   0.00763    |  0.18073  
  16501.14581  |  76.18800  |  89.60000  |  0.95130  |   1.71948   |   0.00763    |  0.18075  
  16507.08915  |  76.22800  |  89.60000  |  0.95110  |   1.72044   |   0.00715    |  0.18089  
  16513.02249  |  76.23500  |  89.60000  |  0.95070  |   1.72044   |   0.00811    |  0.18097  
  16518.88383  |  76.25900  |  89.60000  |  0.95140  |   1.72044   |   0.00763    |  0.18083  
  16524.75416  |  76.25900  |  89.60000  |  0.95110  |   1.72139   |   0.00763    |  0.18099  
  16530.61450  |  76.26500  |  89.60000  |  0.95140  |   1.72187   |   0.00763    |  0.18098  
  16536.50683  |  76.30300  |  89.50000  |  0.95070  |   1.72187   |   0.00763    |  0.18112  
  16542.36617  |  76.30300  |  89.50000  |  0.95090  |   1.72282   |   0.00811    |  0.18118  
  16548.26451  |  76.32700  |  89.50000  |  0.95080  |   1.72282   |   0.00763    |  0.18120  
  16554.13284  |  76.32700  |  89.50000  |  0.95140  |   1.72282   |   0.00763    |  0.18108  
  16560.07518  |  76.34000  |  89.50000  |  0.95070  |   1.72282   |   0.00763    |  0.18122  
  16565.93452  |  76.36000  |  89.50000  |  0.95060  |   1.72330   |   0.00763    |  0.18129  
  16571.79485  |  76.39300  |  89.50000  |  0.95090  |   1.72377   |   0.00763    |  0.18128  
  16577.72119  |  76.39300  |  89.50000  |  0.95130  |   1.72377   |   0.00763    |  0.18120  
  16583.61553  |  76.40800  |  89.40000  |  0.95090  |   1.72473   |   0.00715    |  0.18138  
  16589.49387  |  76.41200  |  89.40000  |  0.95090  |   1.72473   |   0.00763    |  0.18138  
  16595.35220  |  76.45200  |  89.40000  |  0.95140  |   1.72520   |   0.00763    |  0.18133  
  16601.31854  |  76.44800  |  89.40000  |  0.95080  |   1.72520   |   0.00763    |  0.18145  
  16607.22688  |  76.46300  |  89.40000  |  0.95070  |   1.72616   |   0.00763    |  0.18157  
  16613.10622  |  76.47600  |  89.40000  |  0.95130  |   1.72616   |   0.00763    |  0.18145  
  16619.04656  |  76.51300  |  89.40000  |  0.95070  |   1.72663   |   0.00763    |  0.18162  
  16624.90689  |  76.51500  |  89.40000  |  0.95070  |   1.72711   |   0.00763    |  0.18167  
  16630.80623  |  76.52400  |  89.40000  |  0.95140  |   1.72711   |   0.00763    |  0.18154  
  16636.67156  |  76.54900  |  89.30000  |  0.95070  |   1.72759   |   0.00763    |  0.18172  
  16642.76391  |  76.54800  |  89.30000  |  0.95140  |   1.72807   |   0.00763    |  0.18164  
  16648.64125  |  76.58300  |  89.30000  |  0.95140  |   1.72854   |   0.00811    |  0.18169  
  16654.52358  |  76.58300  |  89.30000  |  0.95120  |   1.72807   |   0.00763    |  0.18167  
  16660.42592  |  76.60600  |  89.30000  |  0.95100  |   1.72854   |   0.00763    |  0.18176  
  16666.28526  |  76.61600  |  89.30000  |  0.95090  |   1.72950   |   0.00763    |  0.18188  
  16672.15859  |  76.63400  |  89.30000  |  0.95060  |   1.72950   |   0.00763    |  0.18194  
  16678.04293  |  76.66500  |  89.20000  |  0.95120  |   1.72950   |   0.00715    |  0.18182  
  16683.97527  |  76.68400  |  89.20000  |  0.95100  |   1.72997   |   0.00811    |  0.18191  
  16689.83761  |  76.68900  |  89.20000  |  0.95130  |   1.73045   |   0.00763    |  0.18191  
  16695.71394  |  76.70200  |  89.20000  |  0.95070  |   1.73093   |   0.00763    |  0.18207  
  16701.58828  |  76.71300  |  89.20000  |  0.95070  |   1.73140   |   0.00763    |  0.18212  
  16707.46661  |  76.70800  |  89.20000  |  0.95120  |   1.73188   |   0.00763    |  0.18207  
  16713.35195  |  76.73200  |  89.20000  |  0.95090  |   1.73188   |   0.00763    |  0.18213  
  16719.22228  |  76.76300  |  89.20000  |  0.95130  |   1.73236   |   0.00811    |  0.18211  
  16725.08562  |  76.75200  |  89.20000  |  0.95130  |   1.73236   |   0.00763    |  0.18211  
  16730.95696  |  76.77000  |  89.20000  |  0.95100  |   1.73283   |   0.00763    |  0.18221  
  16736.84229  |  76.79800  |  89.10000  |  0.95070  |   1.73331   |   0.00763    |  0.18232  
  16742.72163  |  76.81500  |  89.10000  |  0.95150  |   1.73379   |   0.00763    |  0.18222  
  16748.60797  |  76.83500  |  89.10000  |  0.95080  |   1.73379   |   0.00763    |  0.18235  
  16754.47230  |  76.84000  |  89.10000  |  0.95110  |   1.73426   |   0.00811    |  0.18234  
  16760.35364  |  76.86200  |  89.10000  |  0.95130  |   1.73426   |   0.00763    |  0.18231  
  16766.23097  |  76.87700  |  89.10000  |  0.95140  |   1.73474   |   0.00763    |  0.18234  
  16772.16731  |  76.86800  |  89.10000  |  0.95100  |   1.73522   |   0.00763    |  0.18246  
  16778.03165  |  76.89800  |  89.10000  |  0.95060  |   1.73522   |   0.00763    |  0.18254  
  16783.98799  |  76.94200  |  89.00000  |  0.95110  |   1.73569   |   0.00763    |  0.18249  
  16789.84832  |  76.92500  |  89.00000  |  0.95070  |   1.73617   |   0.00763    |  0.18262  
  16795.74966  |  76.93100  |  89.00000  |  0.95100  |   1.73617   |   0.00715    |  0.18256  
  16801.62500  |  76.95700  |  89.00000  |  0.95110  |   1.73665   |   0.00763    |  0.18260  
  16807.48333  |  76.98200  |  89.00000  |  0.95070  |   1.73713   |   0.00763    |  0.18272  
  16813.44067  |  76.98400  |  89.00000  |  0.95140  |   1.73760   |   0.00763    |  0.18264  
  16819.36701  |  77.00800  |  89.00000  |  0.95070  |   1.73760   |   0.00763    |  0.18277  
  16825.23635  |  77.01200  |  89.00000  |  0.95120  |   1.73760   |   0.00811    |  0.18268  
  16831.19369  |  77.02300  |  89.00000  |  0.95070  |   1.73856   |   0.00763    |  0.18287  
  16837.06803  |  77.04400  |  88.90000  |  0.95110  |   1.73856   |   0.00763    |  0.18280  
  16842.95136  |  77.05900  |  88.90000  |  0.95140  |   1.73903   |   0.00763    |  0.18279  
  16848.88270  |  77.07200  |  88.90000  |  0.95070  |   1.73951   |   0.00811    |  0.18297  
  16854.74504  |  77.07700  |  88.90000  |  0.95080  |   1.73951   |   0.00763    |  0.18295  
  16860.60437  |  77.09000  |  88.90000  |  0.95080  |   1.73951   |   0.00763    |  0.18295  
  16866.48471  |  77.11700  |  88.90000  |  0.95090  |   1.73999   |   0.00763    |  0.18299  
  16872.35904  |  77.10700  |  88.90000  |  0.95150  |   1.74046   |   0.00763    |  0.18292  
  16878.24138  |  77.12200  |  88.90000  |  0.95140  |   1.74094   |   0.00763    |  0.18299  
  16884.18672  |  77.15600  |  88.90000  |  0.95120  |   1.74094   |   0.00763    |  0.18303  
  16890.06106  |  77.17100  |  88.80000  |  0.95140  |   1.74189   |   0.00763    |  0.18309  
  16895.92939  |  77.16500  |  88.80000  |  0.95130  |   1.74189   |   0.00811    |  0.18311  
  16901.80473  |  77.19500  |  88.80000  |  0.95070  |   1.74189   |   0.00811    |  0.18322  
  16907.68407  |  77.20100  |  88.80000  |  0.95150  |   1.74285   |   0.00811    |  0.18317  
  16913.62640  |  77.22900  |  88.80000  |  0.95070  |   1.74285   |   0.00763    |  0.18332  
  16919.51774  |  77.24600  |  88.80000  |  0.95070  |   1.74285   |   0.00811    |  0.18332  
  16925.38708  |  77.23600  |  88.80000  |  0.95060  |   1.74332   |   0.00811    |  0.18339  
  16931.25541  |  77.26800  |  88.80000  |  0.95110  |   1.74380   |   0.00763    |  0.18335  
  16937.13675  |  77.27200  |  88.80000  |  0.95070  |   1.74380   |   0.00811    |  0.18342  
  16943.00409  |  77.29400  |  88.70000  |  0.95070  |   1.74380   |   0.00811    |  0.18342  
  16948.90842  |  77.30900  |  88.70000  |  0.95120  |   1.74428   |   0.00858    |  0.18338  
  16954.77676  |  77.31700  |  88.70000  |  0.95110  |   1.74475   |   0.00763    |  0.18345  
  16960.66009  |  77.32200  |  88.70000  |  0.95140  |   1.74475   |   0.00763    |  0.18339  
  16966.60544  |  77.35600  |  88.70000  |  0.95140  |   1.74523   |   0.00858    |  0.18344  
  16972.46977  |  77.35200  |  88.70000  |  0.95090  |   1.74619   |   0.00763    |  0.18364  
  16978.36311  |  77.37700  |  88.70000  |  0.95070  |   1.74619   |   0.00811    |  0.18368  
  16984.29845  |  77.39500  |  88.70000  |  0.95080  |   1.74619   |   0.00763    |  0.18366  
  16990.18478  |  77.40500  |  88.70000  |  0.95140  |   1.74619   |   0.00811    |  0.18354  
  16996.33114  |  77.41600  |  88.70000  |  0.95110  |   1.74666   |   0.00811    |  0.18365  
  17002.28748  |  77.45000  |  88.60000  |  0.95150  |   1.74714   |   0.00763    |  0.18362  
  17008.15781  |  77.43100  |  88.60000  |  0.95090  |   1.74714   |   0.00811    |  0.18374  
  17014.09515  |  77.46500  |  88.60000  |  0.95070  |   1.74809   |   0.00811    |  0.18388  
  17019.98249  |  77.48000  |  88.60000  |  0.95130  |   1.74809   |   0.00763    |  0.18376  
  17025.87882  |  77.48500  |  88.60000  |  0.95070  |   1.74809   |   0.00811    |  0.18388  
  17031.74216  |  77.49800  |  88.60000  |  0.95140  |   1.74809   |   0.00763    |  0.18374  
  17037.62050  |  77.50600  |  88.60000  |  0.95090  |   1.74905   |   0.00763    |  0.18394  
  17043.50983  |  77.53400  |  88.60000  |  0.95100  |   1.74905   |   0.00811    |  0.18392  
  17049.37417  |  77.53600  |  88.60000  |  0.95140  |   1.74952   |   0.00811    |  0.18389  
  17055.29951  |  77.55800  |  88.50000  |  0.95150  |   1.75000   |   0.00858    |  0.18392  
  17061.18084  |  77.57700  |  88.50000  |  0.95070  |   1.75000   |   0.00858    |  0.18408  
  17067.05518  |  77.58300  |  88.50000  |  0.95080  |   1.75048   |   0.00858    |  0.18411  
  17072.91652  |  77.57700  |  88.50000  |  0.95110  |   1.75048   |   0.00763    |  0.18405  
  17078.78985  |  77.59200  |  88.50000  |  0.95150  |   1.75095   |   0.00811    |  0.18402  
  17084.71319  |  77.62800  |  88.50000  |  0.95070  |   1.75095   |   0.00858    |  0.18418  
  17090.56952  |  77.62900  |  88.50000  |  0.95080  |   1.75143   |   0.00811    |  0.18421  
  17096.48286  |  77.64800  |  88.50000  |  0.95090  |   1.75143   |   0.00811    |  0.18419  
  17102.34620  |  77.65800  |  88.50000  |  0.95110  |   1.75191   |   0.00811    |  0.18420  
  17108.31054  |  77.66700  |  88.50000  |  0.95140  |   1.75238   |   0.00811    |  0.18419  
  17114.18688  |  77.67300  |  88.50000  |  0.95090  |   1.75238   |   0.00811    |  0.18429  
  17120.07221  |  77.69100  |  88.50000  |  0.95120  |   1.75238   |   0.00811    |  0.18423  
  17126.00155  |  77.70300  |  88.40000  |  0.95140  |   1.75286   |   0.00811    |  0.18424  
  17131.87689  |  77.70300  |  88.40000  |  0.95090  |   1.75334   |   0.00858    |  0.18439  
  17137.79423  |  77.74600  |  88.40000  |  0.95070  |   1.75381   |   0.00811    |  0.18448  
  17143.65456  |  77.75000  |  88.40000  |  0.95140  |   1.75429   |   0.00811    |  0.18439  
  17149.53290  |  77.74000  |  88.40000  |  0.95090  |   1.75429   |   0.00763    |  0.18449  
  17155.40823  |  77.77600  |  88.40000  |  0.95100  |   1.75429   |   0.00811    |  0.18447  
  17161.29257  |  77.78200  |  88.40000  |  0.95150  |   1.75429   |   0.00858    |  0.18437  
  17167.22991  |  77.78200  |  88.40000  |  0.95150  |   1.75525   |   0.00811    |  0.18447  
  17173.11825  |  77.78500  |  88.40000  |  0.95090  |   1.75477   |   0.00858    |  0.18454  
  17178.98558  |  77.81200  |  88.40000  |  0.95140  |   1.75572   |   0.00811    |  0.18454  
  17184.86292  |  77.82700  |  88.30000  |  0.95090  |   1.75572   |   0.00811    |  0.18464  
  17190.75425  |  77.83000  |  88.30000  |  0.95100  |   1.75620   |   0.00811    |  0.18467  
  17196.71160  |  77.84000  |  88.30000  |  0.95140  |   1.75620   |   0.00858    |  0.18459  
  17202.57893  |  77.87400  |  88.30000  |  0.95090  |   1.75668   |   0.00811    |  0.18474  
  17208.51527  |  77.88500  |  88.30000  |  0.95100  |   1.75715   |   0.00811    |  0.18477  
  17214.39361  |  77.89000  |  88.30000  |  0.95110  |   1.75715   |   0.00858    |  0.18475  
  17220.26294  |  77.90600  |  88.30000  |  0.95110  |   1.75763   |   0.00811    |  0.18480  
  17226.17428  |  77.91500  |  88.30000  |  0.95070  |   1.75763   |   0.00811    |  0.18488  
  17232.05562  |  77.93800  |  88.30000  |  0.95150  |   1.75763   |   0.00811    |  0.18472  
  17237.92495  |  77.93800  |  88.30000  |  0.95140  |   1.75811   |   0.00811    |  0.18479  
  17243.79029  |  77.95800  |  88.20000  |  0.95130  |   1.75811   |   0.00858    |  0.18481  
  17249.68063  |  77.95600  |  88.20000  |  0.95070  |   1.75858   |   0.00811    |  0.18498  
  17255.55196  |  77.95800  |  88.20000  |  0.95150  |   1.75906   |   0.00811    |  0.18487  
  17261.46930  |  77.99400  |  88.20000  |  0.95090  |   1.75954   |   0.00858    |  0.18504  
  17267.36264  |  78.00000  |  88.20000  |  0.95130  |   1.75954   |   0.00858    |  0.18496  
  17273.24697  |  78.00900  |  88.20000  |  0.95120  |   1.75954   |   0.00858    |  0.18498  
  17279.12731  |  78.01300  |  88.20000  |  0.95090  |   1.75954   |   0.00811    |  0.18504  
  17284.98465  |  78.01500  |  88.20000  |  0.95070  |   1.76001   |   0.00811    |  0.18513  
  17290.85798  |  78.05200  |  88.20000  |  0.95100  |   1.76049   |   0.00811    |  0.18512  
  17296.72632  |  78.04700  |  88.20000  |  0.95100  |   1.76097   |   0.00811    |  0.18517  
  17302.59765  |  78.06200  |  88.20000  |  0.95140  |   1.76097   |   0.00858    |  0.18509  
